ID,Country,Latitude,Longitude,Page,Battle,Year,Participants,War,Winner,Loser,Participant 1,Participant 2,Lehmann Zhukov Scale,Theatre,Polygon,Massacre,Alternative Sources Consulted,Infered Scale,Minor,Description
Embata-356,Greece,38.351021,26.2033403,333,Embata,-356,"['Chios', 'Athenian', 'Iphicrates', 'Embata', 'Chios']",1st Greek Social War,"Chios, Rhodes, Cos, Byzantium",Athens,,,3.0,Sea,,No,"Encyclopedia of Warfare, Showalter, p74",1,,The Battle of Embata was a naval battle fought in 356 BC between the Chians and the Athenians led by Chares.
Enna-133,Italy,37.5099321,14.262851,335,Enna,-133,['Cilicia'],Servile War,Rome,Sicilian Rebel Slaves,,,,Land,,Battle followed by massacre,,,,The siege of Enna or Castrogiovanni was launched by the Aghlabids against the important Byzantine city of Enna in 859. The Aghlabid forces managed to capture the city.
Eretria-411,Greece,38.3927202,23.7930669,337,Eretria,-411,"['Athens', 'Spartan', 'Athenian', 'Spartans', 'Eretria', 'Chalcis', 'Athenians']",Great Peloponesian War,Sparta,Athens,,,,Sea,,No,,,,"The naval Battle of Eretria, between Sparta and Athens, took place in September 411 BC, off the coast of Euboea."
Erzincan1473,Turkey,39.746797,39.491124,338,Erzincan,1473,"['Azerbaijan', 'Anatolia', 'Tokat', 'Ottoman', 'Turkish', 'Anatolia']",Ottoman-Turcoman War,Ottomans,Turcomans,,,,Land,,No,,,,"The Battle of Erzincan (Russian: Эрзинджанское сражение, Turkish: Erzincan Muharebesi) was a Russian victory over the Ottoman Empire during the First World War."
Erzincan1916,Turkey,39.746797,39.491124,338,Erzincan,1916,"['Erzurum', 'Russian', 'Turkish', 'Bayburt', 'Bitlis']",World War I,Russia,Ottoman Empire,,,4.0,Land,,No,1,,,"The Battle of Erzincan (Russian: Эрзинджанское сражение, Turkish: Erzincan Muharebesi) was a Russian victory over the Ottoman Empire during the First World War."
Evesham1265,United Kingdom,52.092149,-1.94677,343,Evesham,1265,"['English', 'Severn', 'Worcester']",2nd English Barons War,England,English Rebel Barons,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p270; Harbottle's Dictionary of Battles, George Bruce, 1979, p90",,,"5,000"
Fada1987,Chad,17.1946775,21.5819996,345,Fada,1987,"['Chadian', 'Zouar', 'Libyan', 'Libya', 'Fada']",Libyan-Chad War,Chad,Libya,,,,Land,,No,,,,"The Battle of Fada took place in northern Chad in 1987, and was a turning point of the Chadian–Libyan conflict."
Famagusta1570,Cyprus,35.1149116,33.919245,,Famagusta,1570,[],Venetian-Turkish War in Cyprus,Ottoman Empire,Venice,,,3.0,Land and Sea,,Battle followed by massacre,"Besieged, Paul K Davis, p113",,,The Battle of Famagusta was a military engagement during the Cyprus Emergency. It involved a battle between British troops and members of EOKA.
Farah1719,Afghanistan,32.4464635,62.1454133,348,Farah,1719,"['Persian', 'Abdali Afghans', 'Herat', 'Kandahar', 'Afghanistan', 'Afghanistan', 'Persian']",Persian-Afghan Wars,"Kandahar, Persia",Abdali Afghans,,,,Land,,No,,,,"The Battle of Farah began on 14 May 2018, when Taliban fighters launched an assault on the city of Farah, located in western Afghanistan."
Fethanleag583,United Kingdom,53.0728091,-2.6158588,351,Fethanleag,583,"['Anglo', 'Britain', 'Deorham', 'Nantwich', 'Cheshire', 'Powys']",Anglo-Saxon Conquest of Britain,Powys,Wessex,,,,Land,,No,,,,"Stoke Lyne is a village and civil parish about 4 miles (6.4 km) north of Bicester, Oxfordshire in southern England."
Flanders1914,Belgium,51.0108706,3.7264613,355,Flanders,1914,"['Germans', 'Gheluvelt']",World War I,Draw,,"United Kingdom, France, Belgium",Germany,4.0,Land,,No,,,,The Battle of Flanders (French: Bataille des Flandres) is the name of several battles fought in Flanders during the First World War:
Flanders1918,Belgium,51.0108706,3.7264613,355,Flanders,1918,"['Belgium', 'French']",World War I,"United Kingdom, France, Belgium",Germany,,,4.0,Land,,No,,,,The Battle of Flanders (French: Bataille des Flandres) is the name of several battles fought in Flanders during the First World War:
Fleurus1622,Belgium,50.4822605,4.5511869,355,Fleurus,1622,"['Christian', 'Charleroi', 'Spanish']",Palatinate War,"German Protestants, Brunswick",Spain,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p376. An Encyclopedia of Battles, Eggenberger, p144. Note there is a dispute over the outcome. Showalter credits the victory to the Spanish though Jaques and Eggenberger claim that the German Protestants won",,,There have been four battles fought near the town of Fleurus in Belgium:
Fleurus1690,Belgium,50.4822605,4.5511869,355,Fleurus,1690,"['French', 'Luxembourg', 'Fleurus', 'Spanish-English', 'Luxembourg']",War of the Grand Alliance,France,"Spain, England, German states",,,3.0,Land,,No,"The Field and the Forge: Population, Production and Power in the Pre Industrial West, John Landers, Oxford 2003, p387",,,There have been four battles fought near the town of Fleurus in Belgium:
Fleurus1794,Belgium,50.4822605,4.5511869,355,Fleurus,1794,"['French', 'Austrian', 'French', 'Fleurus', 'Austria', 'Netherlands']",French Revolutionary Wars (1st Coalition),France,"United Kingdom, Austria, Hanover",,,3.0,Land,,No,"The Field and the Forge, Landers, p390",,,There have been four battles fought near the town of Fleurus in Belgium:
Fornham1173,United Kingdom,52.2687128,0.7223311,358,Fornham,1173,"['Anglo', 'England', 'France', 'Flemish', 'Suffolk']",Anglo-Norman Rebellion,England,"Earl of Leicester, Earl of Norfolk, Flemish Mercenaries",,,,Land,,No,,,,The Battle of Fornham was fought during the Revolt of 1173–1174.
Fort De Russy1864,United States,29.8679861,-94.1857926,360,Fort De Russy,1864,['American'],American Civil War,United States,Confederate States of America,,,,Land,,No,,,,The Battle of Fort DeRussy was the first engagement in the Red River Campaign of March–May 1864 in the American Civil War.
Fort Erie1812,United States,42.89325,-78.92380556,361,Fort Erie,1812,[],War of 1812,United States,United Kingdom,,,1.0,Land and Sea,,No,,,,"Battle of Fort Erie may refer to one of the following battles at Fort Erie, Ontario, Canada:"
Fort Erie1814,Canada,42.89325,-78.92380556,361,Fort Erie,1814,"['Fort Erie', 'American', 'British', 'Fort Erie', 'Caledonia', 'Detroit', 'American']",War of 1812,United States,United Kingdom,,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p573",,,"Battle of Fort Erie may refer to one of the following battles at Fort Erie, Ontario, Canada:"
Fort McAllister1863,United States,31.8911655,-81.1979543,364,Fort McAllister,1863,"['American', 'Savannah', 'Georgia']",American Civil War,Confederate States of America,United States,,,,Land and Sea,,No,,,,"Battle of Fort McAllister may refer to two battles at Fort McAllister on the Ogeechee River in Bryan County, Georgia, defending Savannah during the American Civil War:"
Fort McAllister1864,United States,31.8911655,-81.1979543,364,Fort McAllister,1864,"['Georgia', 'Confederates']",American Civil War,United States,Confederate States of America,,,,Land,,No,,,,"Battle of Fort McAllister may refer to two battles at Fort McAllister on the Ogeechee River in Bryan County, Georgia, defending Savannah during the American Civil War:"
Fort William1746,United Kingdom,56.8169313,-5.1207435,"Showalter, p428",Fort William,1746,,Jacobite Rebellion,United Kingdom,"Jacobites, France",,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p428",,,"The siege of Fort William took place in the Scottish Highlands during the 1745 Jacobite Rising, from 20 March to 3 April 1746."
Fougeres1793,France,48.3512286,-1.2303534,"Showalter, p500",Fougeres,1793,,French Revolutionary Wars (Vendee Revolt),Vendeen Rebels,France,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p500",,,"The battle of Fougères took place on 3 November 1793 at Fougères, during the Virée de Galerne. It was a Vendéen victory."
Frankfurt on the Oder1631,Germany,52.344312,14.53498,371,Frankfurt on the Oder,1631,"['Magdeburg', 'Catholic', 'Swedish', 'Magdeburg']",Thirty Years War,Sweden,Habsburg Empire,,,2.0,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p95",,,The Battle of Frankfurt an der Oder on 13 April 1631 took place during the Thirty Years' War.
Fredrikshamn1789,Finland,60.5693374,27.1878317,373,Fredrikshamn,1789,"['Hogland', 'Sweden', 'Russian', 'Hamina', 'St Petersburg', 'Swedish']",2nd Russo-Swedish War,Russia,Sweden,,,,Land,,No,,,,The battle of Fredrikshamn was an attack by the Swedish archipelago fleet on their Russian counterparts near the town of Fredrikshamn during the Russo-Swedish War (1788–1790).
Fredrikshamn1790,Finland,60.5693374,27.1878317,373,Fredrikshamn,1790,"['Swedish', 'Sweden', 'Hamina', 'Russian', 'Russians', 'Swedish']",2nd Russo-Swedish War,Sweden,Russia,,,,Sea,,No,,,,The battle of Fredrikshamn was an attack by the Swedish archipelago fleet on their Russian counterparts near the town of Fredrikshamn during the Russo-Swedish War (1788–1790).
Furnes1297,Belgium,51.073159,2.6680341,377,Furnes,1297,"['France', 'Flemish']",Franco-Flemish Wars,France,County of Flanders,,,,Land,,No,,,,"The Battle of Furnes, also known as Battle of Veurne and Battle of Bulskamp, was fought on 20 August 1297 between French and Flemish forces. "
Gaeta1435,Italy,41.2107299,13.5714285,379,Gaeta,1435,"['Naples', 'Aragon', 'Genoese', 'Naples', 'Italian', 'Capua', 'Piedmontese', 'Naples', 'Naples', 'Italy']",Aragon's Conquest of Naples,Genoa,Aragon,,,,Sea,,No,,,,The siege of Gaeta can refer to several historical sieges of the city of Gaeta in Italy:
Gaeta1734,Italy,41.2107299,13.5714285,"Showalter, p428",Gaeta,1734,,War of the Polish Succession,"France, Spain",Habsburg Empire,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p428",,,The siege of Gaeta can refer to several historical sieges of the city of Gaeta in Italy:
Gaeta1806,Italy,41.2107299,13.5714285,"Clodfelter, p147",Gaeta,1806,,Napoleonic Wars (3rd Coalition),France,Naples,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p147",,,The siege of Gaeta can refer to several historical sieges of the city of Gaeta in Italy:
Gaeta1860,Italy,41.2107299,13.5714285,379,Gaeta,1860,[],2nd Italian War of Independence,Piedmont,Naples,,,2.0,Land and Sea,,No,"Besieged, Paul K Davis, p231",,,The siege of Gaeta can refer to several historical sieges of the city of Gaeta in Italy:
Gandesa1874,Spain,41.0524377,0.4372669,382,Gandesa,1874,"['Spanish', 'Carlists']",2nd Carlist War,Spanish Republicans,Carlists,,,,Land,,No,,,,The Battle of Gandesa took place in April 1938 during the Spanish Civil War.
Gdansk1308,Poland,54.3520252,18.6466384,386,Gdansk,1308,"['Teutonic', 'Brandenberg', 'Gdansk', 'Prince Ladislav', 'Poland', 'Pomerania', 'Venice']",Wars of the Teutonic Knights,Teutonic Knights,Poland,,,,Land,,Battle followed by massacre,,,,Battles near or Sieges of Danzig (Gdańsk) took place several times in the history of Danzig. The most notable are:
Gertruydenberg1593,Netherlands,51.7023659,4.8499781,390,Gertruydenberg,1593,"['Netherlands', 'Orange', 'Breda']",Netherlands War of Independence,,,,,,Land,,No,,,,"In one of his great sieges, Prince Maurice of Orange invested Gertruydenberg."
Ghazni998,Afghanistan,33.5450587,68.4173972,391,Ghazni,998,"['Afghan', 'Ghazni', 'Punjab', 'Persia']",Afghan Wars of Succession,Mahmud,Ismael,,,,Land,,No,,,,"The Battle of Ghazni took place in the city of Ghazni in central Afghanistan on Tuesday, July 23, 1839, during the First Anglo-Afghan War."
Ghazni1117,Afghanistan,33.5450587,68.4173972,391,Ghazni,1117,"['Eastern Muslim', 'Khorasan', 'Lahore']",Eastern Muslim Dynastic Wars,Seljuk Khorasan,Ghor,,,,Land,,No,,,,"The Battle of Ghazni took place in the city of Ghazni in central Afghanistan on Tuesday, July 23, 1839, during the First Anglo-Afghan War."
Ghazni1148,Afghanistan,33.5450587,68.4173972,391,Ghazni,1148,"['Afghan', 'Ghazni', 'India']",Ghor-Ghazni Wars,Ghazni,Ghor,,,,Land,,Battle followed by massacre,,,,"The Battle of Ghazni took place in the city of Ghazni in central Afghanistan on Tuesday, July 23, 1839, during the First Anglo-Afghan War."
Ghazni1151,Afghanistan,33.5450587,68.4173972,392,Ghazni,1151,"['Afghanistan', 'Ghazni', 'Ghazni city']",Ghor-Ghazni Wars,Ghor,Ghazni,,,,Land,,Battle followed by massacre,,,,"The Battle of Ghazni took place in the city of Ghazni in central Afghanistan on Tuesday, July 23, 1839, during the First Anglo-Afghan War."
Ghazni1839,Afghanistan,33.5450587,68.4173972,392,Ghazni,1839,"['British', 'Britain', 'Russian', 'Afghanistan', 'Kabul']",1st British-Afghan War,United Kingdom,Afghanistan,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p637",,,"The Battle of Ghazni took place in the city of Ghazni in central Afghanistan on Tuesday, July 23, 1839, during the First Anglo-Afghan War."
Gia Cuc1883,Vietnam,21.0548258,105.8770895,"Showalter, p721",Gia Cuc,1883,,Sino-French War,France,Vietnam,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p721",,,"The Battle of Gia Cuc (Gia Quất), fought on 27 and 28 March 1883, during the Tonkin Campaign between the French and Vietnamese."
Giornico1478,Switzerland,46.4019229,8.8772098,395,Giornico,1478,"['Swiss', 'Hans', 'Adrian', 'Milan', 'Bellinzona', 'Swiss']",Swiss-Milanese Wars,Switzerland,Milan,,,,Land,,No,,,,"In the Battle of Giornico (Italian: Battaglia di Giornico, dei Sassi Grossi; German: Schlacht bei Giornico) (28 December 1478) a Swiss force of 600 defeated 10,000 Milanese troops."
Gorazde1994-1995,Bosnia and Herzegovina,43.6685443,18.9748537,403,Gorazde,1994-1995,"['Sarajevo', 'Muslim', 'Gorazde', 'Serb', 'Serb']",Bosnian War,Draw,,Republika Srpska,Bosnia-Hercegovina,,Land,,No,,,,The siege of Goražde (Bosnian: Opsada Goražda; Serbian Cyrillic: Опсада Горажда) refers to engagements during the Bosnian War (1992–95) in and around the town of Goražde in eastern Bosnia.
Gravelines1558,France,50.98707,2.125537,408,Gravelines,1558,"['Calais', 'French', 'Gravelines']",5th Habsburg-Valois War,"Spain, England",France,,,2.0,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p107",,,The Battle of Gravelines is the name given to two battles: 
Gravelines1644,France,50.98707,2.125537,408,Gravelines,1644,"['French', 'Spanish', 'Netherlands', 'Gravelines', 'Dutch']",Thirty Years War,"Netherlands, France",Spain,,,,Land and Sea,,No,,,,The Battle of Gravelines is the name given to two battles: 
Gray1870,France,47.445824,5.592354,408,Gray,1870,"['German', 'French']",Franco-Prussian War,Prussia,France,,,,Land,,No,,,,"The Battle of Gray (also called Battle of Talmay), fought on 27 October 1870, was a part of the Franco-Prussian War that occurred in Haute-Saône France."
Grotniki1439,Poland,51.9497372,16.3506603,412,Grotniki,1439,"['Polish', 'Cracow', 'Posnan', 'Melsztyn', 'Poland']",Hussite Wars,Poland,Polish Hussites,,,,Land,,No,,,,"The Battle of Grotniki took place either on 4 or 6 May 1439 in the vicinity of Grotniki Duże, a village near Nowy Korczyn, currently in Świętokrzyskie Voivodeship."
Grozny1995,Russia,43.3244166,45.561981,"Showalter, p917",Grozny,1995,,First Chechen War,Russia,Chechen Rebels,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p917",,,There were several battles of Grozny:
Grozny2000,Russia,43.3244166,45.561981,"Showalter, p919",Grozny,2000,,Second Chechen War,Russia,Chechen Rebels,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p919",,,There were several battles of Grozny:
Guadeloupe1759,Guadeloupe,16.265,-61.551,414,Guadeloupe,1759,"['French', 'France']",Seven Years War,United Kingdom,France,,,1.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p83",,,The name Battle of Guadeloupe refers to a number of military operations that took place on or near the French island of Guadeloupe in the Caribbean Sea:
Guadeloupe1794,Guadeloupe,16.265,-61.551,414,Guadeloupe,1794,"['French', 'French', 'West Indian', 'British', 'French']",French Revolutionary Wars (1st Coalition),France,United Kingdom,,,2.0,Land and Sea,,No,"Clodfelter, Warfare and Armed Conflict, p101",,,The name Battle of Guadeloupe refers to a number of military operations that took place on or near the French island of Guadeloupe in the Caribbean Sea:
Guadeloupe1798,Guadeloupe,16.265,-61.551,414,Guadeloupe,1798,"['Franco-American', 'American', 'French']",Franco-American Quasi-War,France,United States,,,1.0,Sea,,No,,1,,The name Battle of Guadeloupe refers to a number of military operations that took place on or near the French island of Guadeloupe in the Caribbean Sea:
Guadeloupe1800,Guadeloupe,16.265,-61.551,414,Guadeloupe,1800,"['Franco-American', 'Nevis', 'American', 'Constellation', 'French', 'French', 'Revolutionary', 'France']",Franco-American Quasi-War ,United States,France,,,1.0,Sea,,No,,1,,The name Battle of Guadeloupe refers to a number of military operations that took place on or near the French island of Guadeloupe in the Caribbean Sea:
Guadeloupe1810,Guadeloupe,16.265,-61.551,414,Guadeloupe,1810,"['Napoleonic', 'Britain', 'West Indian', 'Guadeloupe', 'French', 'Britain', 'French', 'France']",Napoleonic Wars (4th Coalition),United Kingdom,France,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p548",,,The name Battle of Guadeloupe refers to a number of military operations that took place on or near the French island of Guadeloupe in the Caribbean Sea:
